Primary_Key,Reported_Date,Reported_Time,Reported_By_ID,DPCI,Package_Condition,Area_Found,Quantity
279,6/12/2023,17:26:30,EmployeeID_231,149-78-8350,PackageCondition_2,AroundFound_4,1
280,6/12/2023,17:26:38,EmployeeID_231,149-30-4105,PackageCondition_2,AroundFound_4,1
281,6/12/2023,17:26:48,EmployeeID_231,149-30-7840,PackageCondition_2,AroundFound_4,1
282,6/12/2023,17:27:03,EmployeeID_231,037-76-8762,PackageCondition_2,AroundFound_4,1
283,6/12/2023,17:27:29,EmployeeID_231,058-75-3744,PackageCondition_2,AroundFound_4,1
284,6/12/2023,17:27:42,EmployeeID_231,177-43-8553,PackageCondition_2,AroundFound_4,1
285,6/12/2023,17:27:55,EmployeeID_231,268-76-0059,PackageCondition_2,AroundFound_4,1
286,6/12/2023,17:28:04,EmployeeID_231,268-76-0546,PackageCondition_2,AroundFound_4,1
287,6/12/2023,17:28:12,EmployeeID_231,268-76-0893,PackageCondition_2,AroundFound_4,1
288,6/12/2023,17:28:23,EmployeeID_231,109-41-1148,PackageCondition_2,AroundFound_4,1
289,6/12/2023,17:28:31,EmployeeID_231,109-34-9188,PackageCondition_2,AroundFound_4,1
290,6/12/2023,17:28:40,EmployeeID_231,164-29-4693,PackageCondition_2,AroundFound_4,1
291,6/12/2023,17:28:51,EmployeeID_231,155-10-2578,PackageCondition_2,AroundFound_4,1
292,6/12/2023,17:29:00,EmployeeID_231,238-52-8007,PackageCondition_2,AroundFound_4,1
293,6/12/2023,17:29:09,EmployeeID_231,155-41-1465,PackageCondition_2,AroundFound_4,1
294,6/12/2023,17:29:17,EmployeeID_231,238-52-0415,PackageCondition_2,AroundFound_4,1
295,6/12/2023,17:29:25,EmployeeID_231,238-52-5383,PackageCondition_2,AroundFound_4,1
296,6/12/2023,17:29:34,EmployeeID_231,238-52-0970,PackageCondition_2,AroundFound_4,1
297,6/12/2023,17:29:43,EmployeeID_231,238-52-8083,PackageCondition_2,AroundFound_4,1
298,6/12/2023,17:29:53,EmployeeID_231,155-30-0447,PackageCondition_2,AroundFound_4,1
299,6/12/2023,19:42:19,,154-20-8735,PackageCondition_4,AroundFound_1,1
300,6/12/2023,19:42:54,,154-20-4891,PackageCondition_4,AroundFound_1,1
301,6/12/2023,19:43:30,,154-20-6124,PackageCondition_4,AroundFound_1,1
302,6/12/2023,19:43:51,,154-20-1429,PackageCondition_4,AroundFound_1,1
303,6/12/2023,19:44:02,,154-20-3480,PackageCondition_4,AroundFound_1,1
304,6/12/2023,20:02:29,EmployeeID_231,181-75-8002,PackageCondition_2,AroundFound_1,1
305,6/11/2023,8:05:57,EmployeeID_043,#N/A,PackageCondition_1,AroundFound_1,1
306,6/11/2023,14:39:42,EmployeeID_231,#N/A,PackageCondition_4,AroundFound_3,1
307,6/11/2023,14:39:53,EmployeeID_231,118-76-0959,PackageCondition_2,AroundFound_3,1
308,6/11/2023,14:40:06,EmployeeID_231,268-76-9538,PackageCondition_2,AroundFound_3,1
309,6/11/2023,14:44:35,EmployeeID_231,#N/A,PackageCondition_2,AroundFound_4,1
310,6/11/2023,14:44:50,EmployeeID_231,#N/A,PackageCondition_2,AroundFound_4,1
311,6/11/2023,14:45:01,EmployeeID_231,238-52-4520,PackageCondition_2,AroundFound_4,1
312,6/11/2023,14:45:10,EmployeeID_231,238-52-5893,PackageCondition_2,AroundFound_4,1
313,6/11/2023,14:45:21,EmployeeID_231,238-52-8646,PackageCondition_2,AroundFound_4,1
314,6/11/2023,14:45:37,EmployeeID_231,241-52-8534,PackageCondition_2,AroundFound_4,1
315,6/11/2023,14:45:52,EmployeeID_231,241-52-8534,PackageCondition_2,AroundFound_4,1
316,6/11/2023,18:59:50,EmployeeID_163,132-78-5888,PackageCondition_1,AroundFound_1,1
317,6/11/2023,20:42:50,EmployeeID_220,182-76-3647,PackageCondition_1,AroundFound_5,1
318,6/10/2023,11:03:15,EmployeeID_209,202-38-2945,PackageCondition_4,AroundFound_1,1
319,6/10/2023,13:46:48,EmployeeID_029,254-29-8689,PackageCondition_4,AroundFound_1,1
320,6/10/2023,20:34:09,EmployeeID_030,081-38-8200,PackageCondition_1,AroundFound_2,1
321,6/9/2023,21:12:46,EmployeeID_018,177-76-9044,PackageCondition_2,AroundFound_4,1
322,6/8/2023,12:40:01,EmployeeID_196,038-52-1020,PackageCondition_1,AroundFound_1,1
323,6/8/2023,14:11:58,EmployeeID_231,208-44-0307,PackageCondition_2,AroundFound_4,1
324,6/8/2023,14:12:12,EmployeeID_231,104-20-1619,PackageCondition_2,AroundFound_4,1
325,6/8/2023,14:40:13,EmployeeID_231,038-52-1020,PackageCondition_1,AroundFound_1,1
326,6/8/2023,14:40:37,EmployeeID_231,038-52-7320,PackageCondition_1,AroundFound_1,1
327,6/8/2023,17:39:04,EmployeeID_231,149-30-1525,PackageCondition_2,AroundFound_4,1
328,6/8/2023,19:34:07,EmployeeID_231,284-16-9654,PackageCondition_2,AroundFound_3,1
329,6/8/2023,19:34:18,EmployeeID_231,284-16-0116,PackageCondition_2,AroundFound_3,1
330,6/8/2023,19:34:28,EmployeeID_231,284-16-0148,PackageCondition_2,AroundFound_3,1
331,6/8/2023,20:38:20,EmployeeID_067,199-38-3998,PackageCondition_1,AroundFound_1,1
332,6/8/2023,20:38:48,EmployeeID_067,038-52-7703,PackageCondition_1,AroundFound_1,1
333,6/8/2023,21:41:23,EmployeeID_231,268-76-5549,PackageCondition_2,AroundFound_1,1
334,6/7/2023,12:55:34,EmployeeID_149,038-78-7320,PackageCondition_1,AroundFound_1,1
335,6/7/2023,13:53:29,EmployeeID_231,268-76-2277,PackageCondition_2,AroundFound_3,1
336,6/7/2023,16:43:34,EmployeeID_231,184-75-8569,PackageCondition_2,AroundFound_4,1
337,6/7/2023,16:43:43,EmployeeID_231,127-78-2890,PackageCondition_2,AroundFound_4,1
338,6/7/2023,16:43:55,EmployeeID_231,155-41-8266,PackageCondition_2,AroundFound_4,1
339,6/7/2023,18:04:57,EmployeeID_223,182-30-8616,PackageCondition_1,AroundFound_1,1
340,6/7/2023,21:47:44,EmployeeID_209,164-41-1691,PackageCondition_2,AroundFound_1,1
341,6/6/2023,14:37:29,EmployeeID_231,122-75-2066,PackageCondition_2,AroundFound_4,1
342,6/6/2023,17:45:40,EmployeeID_231,155-76-3984,PackageCondition_2,AroundFound_3,1
343,6/5/2023,12:55:46,EmployeeID_111,268-76-5890,PackageCondition_1,AroundFound_1,1
344,6/5/2023,12:56:00,EmployeeID_111,268-76-9844,PackageCondition_1,AroundFound_1,1
345,6/5/2023,15:02:12,EmployeeID_231,034-38-8506,PackageCondition_2,AroundFound_1,1
346,6/5/2023,15:02:30,EmployeeID_231,037-29-7244,PackageCondition_2,AroundFound_1,1
347,6/5/2023,15:03:09,EmployeeID_231,155-54-1639,PackageCondition_2,AroundFound_4,1
348,6/5/2023,15:12:03,EmployeeID_231,010-20-0692,PackageCondition_2,AroundFound_6,1
349,6/5/2023,20:05:36,EmployeeID_098,038-20-0637,PackageCondition_4,AroundFound_1,1
350,6/5/2023,20:05:53,EmployeeID_098,038-20-5813,PackageCondition_4,AroundFound_1,1
351,6/4/2023,9:25:55,EmployeeID_231,282-78-1654,PackageCondition_2,AroundFound_4,1
352,6/4/2023,9:26:04,EmployeeID_231,282-20-6257,PackageCondition_2,AroundFound_4,1
353,6/4/2023,9:52:44,EmployeeID_231,149-78-1103,PackageCondition_2,AroundFound_4,1
354,6/4/2023,10:20:21,EmployeeID_231,037-75-3127,PackageCondition_2,AroundFound_1,1
355,6/4/2023,13:01:05,EmployeeID_231,282-78-2673,PackageCondition_2,AroundFound_4,1
356,6/4/2023,13:01:14,EmployeeID_231,194-41-3008,PackageCondition_2,AroundFound_1,1
357,6/4/2023,20:30:26,EmployeeID_086,282-33-3942,PackageCondition_4,AroundFound_3,1
358,6/3/2023,7:55:55,EmployeeID_029,254-29-8672,PackageCondition_1,AroundFound_1,1
359,6/3/2023,9:32:32,EmployeeID_196,038-02-1682,PackageCondition_1,AroundFound_1,1
360,6/3/2023,9:56:03,EmployeeID_196,132-20-0805,PackageCondition_1,AroundFound_1,1
361,6/3/2023,11:24:15,EmployeeID_209,216-33-0246,PackageCondition_4,AroundFound_4,1
362,6/3/2023,11:24:49,EmployeeID_209,216-33-7869,PackageCondition_4,AroundFound_4,1
363,6/3/2023,13:28:54,EmployeeID_111,164-33-1317,PackageCondition_2,AroundFound_1,1
364,6/3/2023,17:09:42,EmployeeID_178,282-78-9020,PackageCondition_2,AroundFound_4,1
365,6/3/2023,17:09:53,EmployeeID_178,282-78-4434,PackageCondition_2,AroundFound_4,1
366,6/3/2023,17:10:04,EmployeeID_178,282-78-1902,PackageCondition_2,AroundFound_4,1
367,6/3/2023,17:10:12,EmployeeID_178,155-41-0343,PackageCondition_2,AroundFound_4,1
368,6/3/2023,17:10:21,EmployeeID_178,155-41-1728,PackageCondition_2,AroundFound_4,1
369,6/3/2023,19:58:03,EmployeeID_018,238-52-4540,PackageCondition_2,AroundFound_4,1
370,6/3/2023,19:58:24,EmployeeID_018,238-52-4560,PackageCondition_2,AroundFound_4,1
371,6/2/2023,15:30:30,EmployeeID_209,097-30-6682,PackageCondition_4,AroundFound_1,1
372,6/2/2023,15:30:43,EmployeeID_209,242-05-5896,PackageCondition_4,AroundFound_1,1
373,6/2/2023,15:34:50,EmployeeID_209,096-43-4788,PackageCondition_1,AroundFound_1,1
374,6/2/2023,16:30:36,EmployeeID_030,182-10-8554,PackageCondition_1,AroundFound_1,1
375,6/2/2023,21:03:01,EmployeeID_018,194-41-5339,PackageCondition_2,AroundFound_4,1
376,6/2/2023,21:03:11,EmployeeID_018,109-75-8146,PackageCondition_2,AroundFound_4,1
377,6/1/2023,9:04:26,EmployeeID_111,229-78-6559,PackageCondition_4,AroundFound_1,1
378,6/1/2023,11:27:08,EmployeeID_111,268-76-3483,PackageCondition_2,AroundFound_1,1
379,6/1/2023,13:48:08,EmployeeID_178,097-30-1039,PackageCondition_1,AroundFound_3,1
380,6/1/2023,13:48:49,EmployeeID_178,159-48-1806,PackageCondition_1,AroundFound_3,1
381,6/1/2023,13:49:28,EmployeeID_178,042-76-3194,PackageCondition_1,AroundFound_3,1
382,6/1/2023,13:53:48,EmployeeID_178,161-38-3902,PackageCondition_1,AroundFound_3,1
383,6/1/2023,17:41:46,EmployeeID_178,281-34-1547,PackageCondition_1,AroundFound_3,1
384,6/1/2023,17:42:30,EmployeeID_231,288-78-0174,PackageCondition_2,AroundFound_3,1
385,6/1/2023,17:42:39,EmployeeID_231,147-76-8324,PackageCondition_2,AroundFound_3,1
386,6/1/2023,18:27:39,EmployeeID_231,181-10-0314,PackageCondition_2,AroundFound_4,1
387,6/1/2023,18:27:50,EmployeeID_231,014-41-5844,PackageCondition_2,AroundFound_4,1
388,6/1/2023,18:27:59,EmployeeID_231,014-41-5844,PackageCondition_2,AroundFound_4,1
389,6/1/2023,18:28:23,EmployeeID_231,216-33-0246,PackageCondition_1,AroundFound_4,1
390,5/31/2023,10:45:06,EmployeeID_231,132-20-1653,PackageCondition_5,AroundFound_3,1
391,5/31/2023,10:45:20,EmployeeID_231,132-20-7330,PackageCondition_1,AroundFound_3,1
392,5/31/2023,12:38:36,EmployeeID_198,097-30-5538,PackageCondition_3,AroundFound_1,1
393,5/31/2023,13:59:18,EmployeeID_149,216-33-0246,PackageCondition_1,AroundFound_1,1
394,5/31/2023,14:09:13,EmployeeID_149,229-41-3974,PackageCondition_1,AroundFound_1,1
395,5/31/2023,14:12:02,EmployeeID_111,038-52-3933,PackageCondition_1,AroundFound_1,1
396,5/31/2023,14:19:20,EmployeeID_231,238-78-8065,PackageCondition_2,AroundFound_4,1
397,5/31/2023,14:19:29,EmployeeID_231,238-78-5886,PackageCondition_2,AroundFound_4,1
398,5/31/2023,14:40:28,EmployeeID_209,159-29-5854,PackageCondition_2,AroundFound_3,1
399,5/31/2023,14:49:26,EmployeeID_209,195-43-9782,PackageCondition_2,AroundFound_1,1
400,5/31/2023,14:49:48,EmployeeID_209,282-78-4286,PackageCondition_2,AroundFound_1,1
401,5/31/2023,14:49:57,EmployeeID_209,282-78-4485,PackageCondition_2,AroundFound_1,1
402,5/31/2023,17:44:02,EmployeeID_231,288-78-0174,PackageCondition_2,AroundFound_3,1
403,5/31/2023,17:51:01,EmployeeID_209,038-52-8661,PackageCondition_1,AroundFound_5,1
404,5/31/2023,17:51:11,EmployeeID_209,038-02-7355,PackageCondition_1,AroundFound_5,1
405,5/31/2023,17:51:22,EmployeeID_209,038-02-7846,PackageCondition_1,AroundFound_5,1
406,5/31/2023,17:54:35,EmployeeID_231,149-54-2929,PackageCondition_2,AroundFound_4,1
407,5/31/2023,17:54:54,EmployeeID_231,238-52-8669,PackageCondition_2,AroundFound_4,1
408,5/31/2023,20:03:35,EmployeeID_209,195-29-5013,PackageCondition_4,AroundFound_1,1
409,5/30/2023,8:35:30,EmployeeID_187,132-05-7615,PackageCondition_1,AroundFound_1,1
410,5/30/2023,9:28:17,EmployeeID_140,216-33-0246,PackageCondition_1,AroundFound_1,1
411,5/30/2023,10:09:07,EmployeeID_196,038-29-4047,PackageCondition_1,AroundFound_1,1
412,5/30/2023,10:16:11,EmployeeID_196,038-02-1682,PackageCondition_1,AroundFound_1,1
413,5/30/2023,10:17:33,EmployeeID_196,038-02-9845,PackageCondition_1,AroundFound_1,1
414,5/30/2023,10:18:56,EmployeeID_196,038-48-7328,PackageCondition_1,AroundFound_1,1
415,5/30/2023,16:24:45,EmployeeID_147,109-34-5563,PackageCondition_2,AroundFound_4,1
416,5/30/2023,16:24:55,EmployeeID_147,238-10-5801,PackageCondition_2,AroundFound_4,1
417,5/29/2023,8:27:07,EmployeeID_141,132-78-1461,PackageCondition_1,AroundFound_1,1
418,5/29/2023,8:31:20,EmployeeID_141,038-78-7077,PackageCondition_1,AroundFound_1,1
419,5/29/2023,11:12:52,EmployeeID_043,192-54-5809,PackageCondition_3,AroundFound_1,2
420,5/29/2023,13:48:10,EmployeeID_018,238-10-0919,PackageCondition_2,AroundFound_4,1
421,5/29/2023,13:48:20,EmployeeID_018,238-78-9168,PackageCondition_2,AroundFound_4,1
422,5/29/2023,16:42:55,EmployeeID_209,229-78-4693,PackageCondition_4,AroundFound_1,1
423,5/29/2023,17:57:50,EmployeeID_018,155-30-2511,PackageCondition_2,AroundFound_4,1
424,5/29/2023,17:58:03,EmployeeID_018,155-41-0354,PackageCondition_2,AroundFound_4,1
425,5/29/2023,17:58:17,EmployeeID_018,149-54-4107,PackageCondition_2,AroundFound_4,1
426,5/29/2023,18:32:33,EmployeeID_231,011-64-5866,PackageCondition_3,AroundFound_3,1
427,5/29/2023,20:37:00,EmployeeID_067,097-30-5561,PackageCondition_1,AroundFound_1,1
428,5/29/2023,20:37:39,EmployeeID_067,216-33-7869,PackageCondition_1,AroundFound_1,1
429,5/29/2023,20:37:56,EmployeeID_067,038-02-5210,PackageCondition_1,AroundFound_1,1
430,5/28/2023,9:17:59,EmployeeID_187,027-30-5897,PackageCondition_1,AroundFound_1,1
431,5/28/2023,9:18:31,EmployeeID_187,038-52-7245,PackageCondition_1,AroundFound_1,1
432,5/28/2023,9:31:21,EmployeeID_187,242-78-3112,PackageCondition_1,AroundFound_1,1
433,5/28/2023,14:03:11,EmployeeID_231,014-41-5858,PackageCondition_2,AroundFound_3,1
434,5/28/2023,14:03:23,EmployeeID_231,149-78-4925,PackageCondition_2,AroundFound_3,1
435,5/28/2023,15:11:59,EmployeeID_043,254-30-5865,PackageCondition_3,AroundFound_1,1
436,5/28/2023,16:33:00,EmployeeID_231,208-44-7355,PackageCondition_2,AroundFound_4,1
437,5/28/2023,16:41:37,EmployeeID_231,282-33-7495,PackageCondition_2,AroundFound_1,1
438,5/28/2023,18:06:51,EmployeeID_231,155-30-0469,PackageCondition_2,AroundFound_4,1
439,5/28/2023,18:07:00,EmployeeID_231,238-52-7344,PackageCondition_2,AroundFound_4,1
440,5/28/2023,18:07:11,EmployeeID_231,238-52-3915,PackageCondition_2,AroundFound_4,1
441,5/28/2023,19:09:36,EmployeeID_198,229-41-7373,PackageCondition_3,AroundFound_1,1
442,5/28/2023,19:14:32,EmployeeID_198,097-30-9277,PackageCondition_3,AroundFound_1,1
443,5/28/2023,19:14:47,EmployeeID_198,229-78-5300,PackageCondition_3,AroundFound_1,1
444,5/28/2023,19:16:29,EmployeeID_198,138-30-9500,PackageCondition_3,AroundFound_1,1
445,5/28/2023,19:16:42,EmployeeID_198,138-30-9500,PackageCondition_3,AroundFound_1,1
446,5/28/2023,19:16:52,EmployeeID_198,138-38-4103,PackageCondition_3,AroundFound_1,1
447,5/28/2023,19:17:01,EmployeeID_198,138-38-4103,PackageCondition_3,AroundFound_1,1
448,5/28/2023,19:17:13,EmployeeID_198,138-38-1879,PackageCondition_3,AroundFound_1,1
449,5/27/2023,15:51:46,EmployeeID_178,238-29-7320,PackageCondition_2,AroundFound_4,1
450,5/27/2023,20:45:32,EmployeeID_092,214-10-7356,PackageCondition_3,AroundFound_1,1
451,5/27/2023,20:52:16,EmployeeID_030,027-38-1835,PackageCondition_5,AroundFound_1,1
452,5/26/2023,16:00:48,EmployeeID_018,284-44-4170,PackageCondition_2,AroundFound_4,1
453,5/26/2023,16:11:03,EmployeeID_147,229-52-5713,PackageCondition_1,AroundFound_1,1
454,5/26/2023,21:48:45,EmployeeID_147,112-75-6297,PackageCondition_1,AroundFound_1,1
455,5/26/2023,21:49:15,EmployeeID_147,149-78-7519,PackageCondition_2,AroundFound_1,1
456,5/26/2023,21:49:25,EmployeeID_147,149-78-1499,PackageCondition_2,AroundFound_1,1
457,5/26/2023,21:49:41,EmployeeID_147,282-54-1021,PackageCondition_2,AroundFound_1,1
458,5/25/2023,13:28:22,EmployeeID_196,132-16-9126,PackageCondition_1,AroundFound_1,1
459,5/25/2023,13:33:34,,038-52-1605,PackageCondition_4,AroundFound_5,1
460,5/25/2023,14:21:28,,192-10-2514,PackageCondition_4,AroundFound_7,1
461,5/25/2023,15:56:19,EmployeeID_147,155-34-7882,PackageCondition_2,AroundFound_4,1
462,5/25/2023,15:56:28,EmployeeID_147,149-30-7827,PackageCondition_2,AroundFound_4,1
463,5/25/2023,16:08:55,EmployeeID_030,229-78-4693,PackageCondition_1,AroundFound_1,1
464,5/24/2023,13:17:48,EmployeeID_116,268-41-9240,PackageCondition_2,AroundFound_1,1
465,5/24/2023,14:44:16,EmployeeID_116,132-20-4748,PackageCondition_2,AroundFound_4,1
466,5/24/2023,14:44:36,EmployeeID_116,109-41-1141,PackageCondition_2,AroundFound_4,1
467,5/24/2023,15:30:10,EmployeeID_178,268-76-2235,PackageCondition_1,AroundFound_3,1
468,5/24/2023,16:04:20,EmployeeID_231,034-38-8512,PackageCondition_2,AroundFound_6,1
469,5/24/2023,16:23:46,EmployeeID_030,028-10-7886,PackageCondition_1,AroundFound_1,1
470,5/24/2023,16:27:12,EmployeeID_030,038-02-7382,PackageCondition_1,AroundFound_1,1
471,5/24/2023,17:24:06,EmployeeID_143,038-29-9711,PackageCondition_1,AroundFound_1,1
472,5/24/2023,17:38:10,EmployeeID_067,080-05-2486,PackageCondition_1,AroundFound_1,1
473,5/24/2023,19:43:42,EmployeeID_041,038-52-9686,PackageCondition_4,AroundFound_1,1
474,5/23/2023,11:13:41,EmployeeID_187,038-29-1360,PackageCondition_1,AroundFound_1,1
475,5/23/2023,11:15:44,EmployeeID_187,038-29-2768,PackageCondition_1,AroundFound_1,1
476,5/23/2023,11:17:15,EmployeeID_187,038-29-8823,PackageCondition_1,AroundFound_1,1
477,5/23/2023,14:20:27,EmployeeID_231,149-78-8625,PackageCondition_2,AroundFound_4,1
478,5/23/2023,14:20:36,EmployeeID_231,282-78-1977,PackageCondition_2,AroundFound_4,1
479,5/23/2023,14:20:47,EmployeeID_231,149-78-5482,PackageCondition_2,AroundFound_4,1
480,5/23/2023,14:20:59,EmployeeID_231,149-78-6015,PackageCondition_2,AroundFound_4,1
481,5/23/2023,14:21:11,EmployeeID_231,149-78-8615,PackageCondition_2,AroundFound_4,1
482,5/23/2023,14:21:24,EmployeeID_231,149-78-4912,PackageCondition_2,AroundFound_4,1
483,5/23/2023,14:21:34,EmployeeID_231,149-78-4990,PackageCondition_2,AroundFound_4,1
484,5/23/2023,14:21:46,EmployeeID_231,149-78-1135,PackageCondition_2,AroundFound_4,1
485,5/23/2023,14:21:57,EmployeeID_231,149-78-6010,PackageCondition_2,AroundFound_4,1
486,5/23/2023,16:31:04,EmployeeID_143,038-33-8258,PackageCondition_1,AroundFound_1,1
487,5/23/2023,19:58:24,EmployeeID_147,238-10-7422,PackageCondition_2,AroundFound_4,1
488,5/23/2023,19:58:36,EmployeeID_147,208-44-0374,PackageCondition_2,AroundFound_4,1
489,5/23/2023,19:58:45,EmployeeID_147,199-43-3056,PackageCondition_2,AroundFound_4,1
490,5/23/2023,20:10:13,EmployeeID_067,042-76-3194,PackageCondition_1,AroundFound_1,1
491,5/22/2023,7:12:51,EmployeeID_196,#N/A,PackageCondition_4,AroundFound_1,1
492,5/22/2023,11:50:07,EmployeeID_198,#N/A,PackageCondition_3,AroundFound_1,1
493,5/22/2023,17:07:51,EmployeeID_018,#N/A,PackageCondition_2,AroundFound_4,1
494,5/22/2023,17:08:00,EmployeeID_018,#N/A,PackageCondition_2,AroundFound_4,1
495,5/22/2023,17:08:11,EmployeeID_018,#N/A,PackageCondition_2,AroundFound_4,1
496,5/21/2023,11:09:36,,192-54-3162,PackageCondition_4,AroundFound_1,1
497,5/21/2023,11:10:06,EmployeeID_198,138-30-9500,PackageCondition_3,AroundFound_1,1
498,5/21/2023,12:49:02,EmployeeID_196,038-02-9727,PackageCondition_1,AroundFound_1,1
499,5/21/2023,12:49:24,EmployeeID_196,038-02-9845,PackageCondition_1,AroundFound_1,1
500,5/21/2023,13:10:20,EmployeeID_231,238-10-0964,PackageCondition_2,AroundFound_4,1
501,5/21/2023,14:33:16,EmployeeID_209,097-30-5164,PackageCondition_4,AroundFound_1,1
502,5/21/2023,14:33:32,EmployeeID_209,194-20-7456,PackageCondition_2,AroundFound_1,1
503,5/21/2023,14:33:43,EmployeeID_209,138-33-3910,PackageCondition_2,AroundFound_1,1
504,5/21/2023,14:33:52,EmployeeID_209,229-78-7232,PackageCondition_2,AroundFound_1,1
505,5/21/2023,17:54:10,EmployeeID_231,284-16-8376,PackageCondition_2,AroundFound_4,1
506,5/21/2023,18:01:10,EmployeeID_231,038-02-8281,PackageCondition_1,AroundFound_4,1
507,5/21/2023,19:40:55,EmployeeID_030,182-76-1455,PackageCondition_1,AroundFound_1,1
508,5/21/2023,19:58:11,EmployeeID_041,182-76-1455,PackageCondition_1,AroundFound_1,1
509,5/20/2023,13:52:06,EmployeeID_075,282-33-7085,PackageCondition_1,AroundFound_1,1
510,5/20/2023,15:48:25,EmployeeID_178,096-43-3969,PackageCondition_1,AroundFound_4,1
511,5/20/2023,16:14:02,EmployeeID_178,288-78-9586,PackageCondition_2,AroundFound_4,1
512,5/20/2023,17:20:00,EmployeeID_018,149-78-5868,PackageCondition_2,AroundFound_4,1
513,5/20/2023,17:20:11,EmployeeID_018,177-33-1173,PackageCondition_2,AroundFound_4,1
514,5/20/2023,18:25:28,EmployeeID_018,282-78-3317,PackageCondition_2,AroundFound_4,1
515,5/20/2023,18:25:39,EmployeeID_018,282-78-3339,PackageCondition_2,AroundFound_4,1
516,5/20/2023,18:25:50,EmployeeID_018,282-20-6836,PackageCondition_2,AroundFound_4,1
517,5/20/2023,19:17:05,EmployeeID_198,229-29-0754,PackageCondition_3,AroundFound_1,1
518,5/19/2023,11:36:47,EmployeeID_149,115-10-3916,PackageCondition_1,AroundFound_1,1
519,5/19/2023,11:40:56,EmployeeID_149,154-61-8847,PackageCondition_5,AroundFound_1,1
520,5/19/2023,11:48:35,EmployeeID_149,038-75-7337,PackageCondition_1,AroundFound_1,1
521,5/19/2023,11:49:04,EmployeeID_149,042-20-3989,PackageCondition_1,AroundFound_1,1
522,5/19/2023,13:47:53,EmployeeID_098,042-76-3194,PackageCondition_4,AroundFound_1,1
523,5/19/2023,14:29:23,EmployeeID_209,229-78-5973,PackageCondition_4,AroundFound_1,1
524,5/19/2023,14:32:52,EmployeeID_209,128-10-4207,PackageCondition_2,AroundFound_1,1
525,5/19/2023,14:33:34,EmployeeID_209,164-10-5866,PackageCondition_2,AroundFound_1,1
526,5/19/2023,15:55:18,EmployeeID_116,038-02-8547,PackageCondition_1,AroundFound_1,1
527,5/19/2023,16:02:14,EmployeeID_018,155-75-3113,PackageCondition_2,AroundFound_4,1
528,5/19/2023,16:22:52,EmployeeID_178,131-43-9083,PackageCondition_1,AroundFound_3,1
529,5/18/2023,16:00:00,EmployeeID_018,122-41-9083,PackageCondition_2,AroundFound_4,1
530,5/18/2023,18:09:22,EmployeeID_018,238-52-1693,PackageCondition_2,AroundFound_4,1
531,5/18/2023,18:09:34,EmployeeID_018,238-52-2511,PackageCondition_2,AroundFound_4,1
532,5/18/2023,18:09:48,EmployeeID_018,109-41-1176,PackageCondition_2,AroundFound_4,1
533,5/18/2023,18:10:01,EmployeeID_018,238-52-1698,PackageCondition_2,AroundFound_4,1
534,5/18/2023,21:10:44,EmployeeID_231,155-20-6024,PackageCondition_2,AroundFound_4,1
535,5/18/2023,21:10:54,EmployeeID_231,155-38-8631,PackageCondition_2,AroundFound_4,1
