Store_Number,Store_Type,Store_Format,State,Region,Group,District,Market
Store_0282,StoreType_5,StoreFormat_15,State_44,Region_4,Group_22,District_085,Market_250
Store_2042,StoreType_5,StoreFormat_46,State_22,Region_4,Group_04,District_121,Market_055
Store_3846,StoreType_5,StoreFormat_11,State_22,Region_4,Group_04,District_011,Market_398
Store_5337,StoreType_5,StoreFormat_31,State_40,Region_4,Group_03,District_188,Market_286
Store_6050,StoreType_5,StoreFormat_27,State_40,Region_4,Group_03,District_130,Market_008
Store_8000,StoreType_5,StoreFormat_16,State_40,Region_4,Group_03,District_130,Market_409
Store_1129,StoreType_5,StoreFormat_02,State_46,Region_3,Group_07,District_008,Market_389
Store_6780,StoreType_2,StoreFormat_32,State_46,Region_3,Group_07,District_125,Market_189
Store_7200,StoreType_5,StoreFormat_38,State_08,Region_3,Group_07,District_061,Market_150
Store_6115,StoreType_5,StoreFormat_27,State_08,Region_3,Group_07,District_061,Market_316
Store_6957,StoreType_5,StoreFormat_31,State_08,Region_3,Group_07,District_055,Market_217
Store_3403,StoreType_5,StoreFormat_31,State_08,Region_3,Group_07,District_055,Market_307
Store_8027,StoreType_5,StoreFormat_31,State_08,Region_3,Group_07,District_061,Market_232
Store_5371,StoreType_5,StoreFormat_27,State_36,Region_3,Group_07,District_131,Market_281
Store_5003,StoreType_5,StoreFormat_16,State_22,Region_4,Group_04,District_049,Market_391
Store_1923,StoreType_5,StoreFormat_04,State_22,Region_4,Group_04,District_011,Market_055
Store_1625,StoreType_5,StoreFormat_38,State_22,Region_4,Group_25,District_166,Market_398
Store_4118,StoreType_2,StoreFormat_08,State_22,Region_4,Group_25,District_087,Market_256
Store_2687,StoreType_5,StoreFormat_16,State_22,Region_4,Group_25,District_149,Market_287
Store_3343,StoreType_5,StoreFormat_19,State_22,Region_4,Group_04,District_011,Market_398
Store_1686,StoreType_5,StoreFormat_16,State_22,Region_4,Group_25,District_166,Market_020
Store_9440,StoreType_5,StoreFormat_31,State_50,Region_3,Group_18,District_159,Market_054
Store_1768,StoreType_5,StoreFormat_31,State_01,Region_3,Group_15,District_097,Market_152
Store_5038,StoreType_5,StoreFormat_06,State_01,Region_3,Group_06,District_108,Market_024
Store_0274,StoreType_5,StoreFormat_27,State_40,Region_4,Group_12,District_174,Market_415
Store_3119,StoreType_3,StoreFormat_23,State_40,Region_4,Group_12,District_174,Market_415
Store_2354,StoreType_3,StoreFormat_05,State_40,Region_4,Group_03,District_130,Market_023
Store_8324,StoreType_5,StoreFormat_16,State_24,Region_4,Group_12,District_037,Market_340
Store_1705,StoreType_5,StoreFormat_06,State_20,Region_4,Group_12,District_082,Market_083
Store_0566,StoreType_5,StoreFormat_27,State_26,Region_1,Group_28,District_148,Market_043
Store_9782,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_080,Market_393
Store_4511,StoreType_5,StoreFormat_06,State_38,Region_1,Group_11,District_068,Market_295
Store_8473,StoreType_5,StoreFormat_02,State_12,Region_3,Group_08,District_136,Market_214
Store_5700,StoreType_5,StoreFormat_10,State_41,Region_4,Group_12,District_045,Market_376
Store_3017,StoreType_2,StoreFormat_12,State_36,Region_3,Group_17,District_119,Market_318
Store_0370,StoreType_5,StoreFormat_04,State_36,Region_3,Group_17,District_103,Market_318
Store_7202,StoreType_2,StoreFormat_12,State_36,Region_3,Group_17,District_103,Market_318
Store_6523,StoreType_2,StoreFormat_12,State_36,Region_3,Group_17,District_103,Market_318
Store_3716,StoreType_5,StoreFormat_04,State_36,Region_3,Group_17,District_135,Market_318
Store_9490,StoreType_5,StoreFormat_31,State_36,Region_3,Group_17,District_072,Market_318
Store_0890,StoreType_5,StoreFormat_16,State_36,Region_3,Group_17,District_072,Market_318
Store_9656,StoreType_2,StoreFormat_08,State_36,Region_3,Group_17,District_072,Market_318
Store_2948,StoreType_3,StoreFormat_23,State_36,Region_3,Group_17,District_051,Market_318
Store_0567,StoreType_5,StoreFormat_27,State_36,Region_3,Group_17,District_135,Market_318
Store_9996,StoreType_5,StoreFormat_27,State_36,Region_3,Group_17,District_135,Market_318
Store_6461,StoreType_5,StoreFormat_01,State_22,Region_4,Group_04,District_049,Market_201
Store_9309,StoreType_5,StoreFormat_11,State_22,Region_4,Group_04,District_047,Market_006
Store_3078,StoreType_5,StoreFormat_16,State_01,Region_3,Group_06,District_108,Market_101
Store_2378,StoreType_5,StoreFormat_04,State_43,Region_3,Group_06,District_081,Market_261
Store_9332,StoreType_3,StoreFormat_23,State_40,Region_4,Group_12,District_174,Market_415
Store_1961,StoreType_5,StoreFormat_19,State_20,Region_4,Group_12,District_082,Market_083
Store_4535,StoreType_5,StoreFormat_38,State_24,Region_4,Group_12,District_037,Market_340
Store_1045,StoreType_5,StoreFormat_27,State_26,Region_1,Group_01,District_054,Market_077
Store_1230,StoreType_5,StoreFormat_27,State_26,Region_1,Group_28,District_165,Market_129
Store_5046,StoreType_5,StoreFormat_31,State_24,Region_4,Group_12,District_020,Market_116
Store_7296,StoreType_5,StoreFormat_27,State_24,Region_4,Group_12,District_020,Market_116
Store_8013,StoreType_5,StoreFormat_38,State_12,Region_3,Group_06,District_081,Market_021
Store_8035,StoreType_5,StoreFormat_16,State_12,Region_3,Group_06,District_067,Market_226
Store_8860,StoreType_5,StoreFormat_31,State_40,Region_4,Group_03,District_066,Market_203
Store_8727,StoreType_5,StoreFormat_27,State_43,Region_3,Group_06,District_081,Market_305
Store_0990,StoreType_5,StoreFormat_38,State_46,Region_3,Group_07,District_115,Market_349
Store_1578,StoreType_5,StoreFormat_16,State_01,Region_3,Group_15,District_033,Market_152
Store_6681,StoreType_5,StoreFormat_27,State_01,Region_3,Group_15,District_032,Market_152
Store_1662,StoreType_5,StoreFormat_11,State_08,Region_3,Group_07,District_055,Market_276
Store_5260,StoreType_5,StoreFormat_16,State_08,Region_3,Group_07,District_153,Market_276
Store_2061,StoreType_5,StoreFormat_27,State_36,Region_3,Group_07,District_131,Market_318
Store_0981,StoreType_5,StoreFormat_27,State_36,Region_3,Group_17,District_135,Market_318
Store_3191,StoreType_5,StoreFormat_27,State_36,Region_3,Group_17,District_072,Market_318
Store_5433,StoreType_5,StoreFormat_11,State_36,Region_3,Group_17,District_051,Market_318
Store_9297,StoreType_6,StoreFormat_33,State_37,Region_3,Group_18,District_096,Market_318
Store_3034,StoreType_5,StoreFormat_27,State_36,Region_3,Group_02,District_038,Market_158
Store_2155,StoreType_5,StoreFormat_06,State_50,Region_3,Group_18,District_062,Market_054
Store_7075,StoreType_5,StoreFormat_16,State_22,Region_4,Group_04,District_076,Market_304
Store_5164,StoreType_5,StoreFormat_31,State_22,Region_4,Group_04,District_047,Market_149
Store_3168,StoreType_5,StoreFormat_10,State_40,Region_4,Group_20,District_132,Market_094
Store_3297,StoreType_5,StoreFormat_02,State_40,Region_4,Group_20,District_023,Market_094
Store_4805,StoreType_5,StoreFormat_27,State_22,Region_4,Group_25,District_005,Market_256
Store_1332,StoreType_5,StoreFormat_46,State_46,Region_3,Group_07,District_008,Market_046
Store_1454,StoreType_5,StoreFormat_06,State_12,Region_3,Group_06,District_067,Market_200
Store_5073,StoreType_5,StoreFormat_11,State_36,Region_3,Group_17,District_103,Market_318
Store_3880,StoreType_5,StoreFormat_46,State_37,Region_3,Group_14,District_102,Market_057
Store_6372,StoreType_5,StoreFormat_06,State_40,Region_4,Group_03,District_152,Market_203
Store_6144,StoreType_5,StoreFormat_10,State_26,Region_1,Group_05,District_154,Market_065
Store_6154,StoreType_5,StoreFormat_27,State_24,Region_4,Group_12,District_074,Market_014
Store_6213,StoreType_5,StoreFormat_31,State_35,Region_3,Group_06,District_071,Market_136
Store_3921,StoreType_5,StoreFormat_11,State_40,Region_4,Group_03,District_152,Market_203
Store_6227,StoreType_5,StoreFormat_46,State_40,Region_4,Group_03,District_162,Market_380
Store_0564,StoreType_5,StoreFormat_16,State_36,Region_3,Group_07,District_115,Market_368
Store_8719,StoreType_5,StoreFormat_06,State_36,Region_3,Group_17,District_103,Market_318
Store_0987,StoreType_5,StoreFormat_11,State_36,Region_3,Group_17,District_135,Market_318
Store_5295,StoreType_5,StoreFormat_16,State_36,Region_3,Group_02,District_038,Market_220
Store_6546,StoreType_5,StoreFormat_31,State_50,Region_3,Group_18,District_043,Market_054
Store_2463,StoreType_5,StoreFormat_16,State_22,Region_4,Group_04,District_047,Market_006
Store_9305,StoreType_5,StoreFormat_11,State_22,Region_4,Group_04,District_047,Market_006
Store_8734,StoreType_5,StoreFormat_11,State_22,Region_4,Group_25,District_166,Market_231
Store_0391,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_083,Market_331
Store_0723,StoreType_5,StoreFormat_38,State_01,Region_3,Group_06,District_108,Market_313
Store_0121,StoreType_5,StoreFormat_02,State_45,Region_3,Group_08,District_123,Market_042
Store_3276,StoreType_5,StoreFormat_38,State_45,Region_3,Group_08,District_123,Market_353
Store_8787,StoreType_5,StoreFormat_16,State_40,Region_4,Group_03,District_066,Market_203
Store_5182,StoreType_5,StoreFormat_16,State_24,Region_4,Group_12,District_184,Market_340
Store_2292,StoreType_5,StoreFormat_06,State_30,Region_1,Group_11,District_104,Market_095
Store_5940,StoreType_5,StoreFormat_16,State_26,Region_1,Group_28,District_116,Market_208
Store_9381,StoreType_5,StoreFormat_16,State_26,Region_1,Group_05,District_128,Market_371
Store_5482,StoreType_5,StoreFormat_27,State_26,Region_1,Group_27,District_126,Market_065
Store_6814,StoreType_5,StoreFormat_31,State_26,Region_1,Group_27,District_126,Market_065
Store_7131,StoreType_5,StoreFormat_02,State_38,Region_3,Group_06,District_071,Market_067
Store_5533,StoreType_5,StoreFormat_31,State_42,Region_4,Group_16,District_151,Market_140
Store_2567,StoreType_5,StoreFormat_04,State_05,Region_4,Group_29,District_014,Market_275
Store_0641,StoreType_5,StoreFormat_46,State_22,Region_4,Group_04,District_121,Market_055
Store_3545,StoreType_5,StoreFormat_27,State_22,Region_4,Group_25,District_005,Market_256
Store_3656,StoreType_5,StoreFormat_27,State_48,Region_4,Group_22,District_146,Market_179
Store_5817,StoreType_5,StoreFormat_27,State_50,Region_3,Group_18,District_062,Market_054
Store_8543,StoreType_5,StoreFormat_16,State_50,Region_3,Group_18,District_182,Market_054
Store_4093,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_083,Market_168
Store_1733,StoreType_5,StoreFormat_31,State_36,Region_3,Group_07,District_115,Market_047
Store_7565,StoreType_5,StoreFormat_11,State_36,Region_3,Group_17,District_021,Market_318
Store_9093,StoreType_5,StoreFormat_02,State_36,Region_3,Group_17,District_021,Market_318
Store_1412,StoreType_5,StoreFormat_04,State_36,Region_3,Group_02,District_038,Market_175
Store_2800,StoreType_5,StoreFormat_27,State_01,Region_3,Group_06,District_108,Market_397
Store_3693,StoreType_5,StoreFormat_16,State_01,Region_3,Group_15,District_142,Market_152
Store_3804,StoreType_5,StoreFormat_27,State_24,Region_4,Group_12,District_074,Market_050
Store_9494,StoreType_5,StoreFormat_16,State_24,Region_4,Group_12,District_074,Market_340
Store_5543,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_054,Market_077
Store_3833,StoreType_5,StoreFormat_27,State_26,Region_1,Group_28,District_118,Market_280
Store_0800,StoreType_5,StoreFormat_16,State_26,Region_1,Group_05,District_091,Market_371
Store_7063,StoreType_5,StoreFormat_16,State_26,Region_1,Group_05,District_069,Market_371
Store_9540,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_019,Market_197
Store_8434,StoreType_5,StoreFormat_02,State_36,Region_3,Group_17,District_170,Market_318
Store_3673,StoreType_5,StoreFormat_11,State_36,Region_3,Group_02,District_038,Market_290
Store_1760,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_159,Market_054
Store_4117,StoreType_5,StoreFormat_02,State_40,Region_4,Group_20,District_132,Market_094
Store_8738,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_080,Market_393
Store_0563,StoreType_5,StoreFormat_11,State_24,Region_4,Group_12,District_184,Market_340
Store_0233,StoreType_5,StoreFormat_16,State_41,Region_4,Group_12,District_045,Market_249
Store_0993,StoreType_5,StoreFormat_02,State_40,Region_4,Group_03,District_188,Market_246
Store_3113,StoreType_5,StoreFormat_16,State_40,Region_4,Group_03,District_162,Market_203
Store_0946,StoreType_5,StoreFormat_11,State_36,Region_3,Group_17,District_072,Market_318
Store_3458,StoreType_5,StoreFormat_10,State_19,Region_4,Group_16,District_143,Market_079
Store_9590,StoreType_5,StoreFormat_10,State_48,Region_4,Group_16,District_143,Market_334
Store_4389,StoreType_5,StoreFormat_16,State_05,Region_4,Group_29,District_107,Market_336
Store_3889,StoreType_5,StoreFormat_38,State_05,Region_4,Group_29,District_140,Market_102
Store_2911,StoreType_5,StoreFormat_31,State_06,Region_4,Group_29,District_013,Market_099
Store_5986,StoreType_5,StoreFormat_16,State_05,Region_4,Group_29,District_140,Market_110
Store_4165,StoreType_5,StoreFormat_01,State_05,Region_4,Group_29,District_001,Market_275
Store_1860,StoreType_5,StoreFormat_11,State_22,Region_4,Group_04,District_028,Market_075
Store_5740,StoreType_5,StoreFormat_16,State_22,Region_4,Group_25,District_092,Market_256
Store_4833,StoreType_5,StoreFormat_02,State_42,Region_4,Group_16,District_161,Market_140
Store_4557,StoreType_5,StoreFormat_27,State_42,Region_4,Group_16,District_016,Market_140
Store_2511,StoreType_5,StoreFormat_27,State_42,Region_4,Group_16,District_161,Market_140
Store_6828,StoreType_5,StoreFormat_02,State_42,Region_4,Group_16,District_016,Market_140
Store_6591,StoreType_5,StoreFormat_46,State_47,Region_3,Group_14,District_056,Market_364
Store_3195,StoreType_5,StoreFormat_01,State_47,Region_3,Group_14,District_141,Market_364
Store_8887,StoreType_5,StoreFormat_02,State_47,Region_3,Group_14,District_056,Market_036
Store_3216,StoreType_5,StoreFormat_01,State_47,Region_3,Group_14,District_134,Market_036
Store_7348,StoreType_5,StoreFormat_06,State_47,Region_3,Group_14,District_058,Market_004
Store_9966,StoreType_5,StoreFormat_16,State_47,Region_3,Group_14,District_058,Market_004
Store_5494,StoreType_5,StoreFormat_11,State_32,Region_3,Group_02,District_185,Market_272
Store_3405,StoreType_5,StoreFormat_31,State_40,Region_4,Group_03,District_066,Market_203
Store_0194,StoreType_3,StoreFormat_44,State_38,Region_1,Group_11,District_029,Market_112
Store_8449,StoreType_5,StoreFormat_46,State_38,Region_1,Group_11,District_068,Market_112
Store_2797,StoreType_5,StoreFormat_04,State_26,Region_1,Group_27,District_025,Market_092
Store_2638,StoreType_5,StoreFormat_06,State_10,Region_2,Group_13,District_007,Market_247
Store_3547,StoreType_5,StoreFormat_31,State_10,Region_2,Group_13,District_007,Market_247
Store_0502,StoreType_5,StoreFormat_01,State_10,Region_2,Group_13,District_007,Market_247
Store_3631,StoreType_5,StoreFormat_16,State_10,Region_2,Group_13,District_158,Market_247
Store_3419,StoreType_5,StoreFormat_27,State_10,Region_2,Group_13,District_158,Market_069
Store_9870,StoreType_5,StoreFormat_27,State_33,Region_2,Group_24,District_173,Market_069
Store_5331,StoreType_5,StoreFormat_46,State_10,Region_2,Group_13,District_040,Market_069
Store_3864,StoreType_5,StoreFormat_31,State_10,Region_2,Group_13,District_035,Market_247
Store_5225,StoreType_5,StoreFormat_16,State_10,Region_2,Group_13,District_158,Market_069
Store_4378,StoreType_5,StoreFormat_27,State_33,Region_2,Group_24,District_133,Market_069
Store_9164,StoreType_5,StoreFormat_31,State_21,Region_2,Group_21,District_039,Market_188
Store_6710,StoreType_5,StoreFormat_31,State_21,Region_2,Group_21,District_039,Market_188
Store_4022,StoreType_5,StoreFormat_27,State_21,Region_2,Group_21,District_039,Market_188
Store_8595,StoreType_5,StoreFormat_27,State_21,Region_2,Group_21,District_039,Market_188
Store_5410,StoreType_5,StoreFormat_27,State_21,Region_2,Group_21,District_039,Market_188
Store_2742,StoreType_5,StoreFormat_11,State_05,Region_4,Group_29,District_140,Market_241
Store_4571,StoreType_5,StoreFormat_06,State_33,Region_2,Group_24,District_157,Market_108
Store_4734,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_157,Market_108
Store_4434,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_157,Market_108
Store_4100,StoreType_5,StoreFormat_38,State_33,Region_2,Group_24,District_157,Market_108
Store_6796,StoreType_5,StoreFormat_16,State_33,Region_2,Group_24,District_078,Market_003
Store_4957,StoreType_5,StoreFormat_02,State_05,Region_4,Group_29,District_140,Market_139
Store_1022,StoreType_5,StoreFormat_16,State_22,Region_4,Group_04,District_011,Market_055
Store_9617,StoreType_5,StoreFormat_31,State_36,Region_3,Group_17,District_072,Market_318
Store_8601,StoreType_5,StoreFormat_01,State_26,Region_1,Group_28,District_165,Market_002
Store_2263,StoreType_5,StoreFormat_16,State_26,Region_1,Group_28,District_148,Market_215
Store_5857,StoreType_5,StoreFormat_27,State_26,Region_1,Group_26,District_079,Market_053
Store_4943,StoreType_5,StoreFormat_46,State_26,Region_1,Group_05,District_127,Market_065
Store_7878,StoreType_5,StoreFormat_01,State_26,Region_1,Group_27,District_093,Market_092
Store_6757,StoreType_5,StoreFormat_27,State_48,Region_4,Group_22,District_146,Market_266
Store_9913,StoreType_5,StoreFormat_31,State_32,Region_4,Group_22,District_112,Market_206
Store_1170,StoreType_5,StoreFormat_10,State_40,Region_4,Group_20,District_132,Market_094
Store_9002,StoreType_5,StoreFormat_10,State_26,Region_1,Group_05,District_154,Market_065
Store_1319,StoreType_5,StoreFormat_31,State_41,Region_4,Group_12,District_045,Market_365
Store_7652,StoreType_5,StoreFormat_27,State_32,Region_3,Group_02,District_053,Market_159
Store_4435,StoreType_5,StoreFormat_27,State_36,Region_3,Group_07,District_131,Market_318
