Evidence_ID (PK),Incident_ID,Merchandise_Evidence_DPCI,Evidence_Quantity,Evidence_Retail_Price
690,Incident_104,007-07-4357,1,20
691,Incident_104,007-07-3505,1,15
692,Incident_104,007-07-3196,1,15
693,Incident_104,007-07-3902,1,15
694,Incident_104,002-51-2365,1,16
695,Incident_104,002-51-3570,1,10
696,Incident_104,002-35-0891,1,18
697,Incident_087,014-31-7835,1,13.49
698,Incident_087,014-31-4895,1,10.99
699,Incident_087,014-31-1503,1,15.49
700,Incident_454,053-11-3991,1,3.99
701,Incident_454,097-49-1886,1,18
702,Incident_454,131-49-3878,1,15.99
703,Incident_454,131-49-0157,1,13.99
704,Incident_454,037-48-3317,1,16.99
705,Incident_454,018-65-0731,1,4.59
706,Incident_454,115-65-4237,1,8.99
707,Incident_454,115-65-0465,1,5.99
708,Incident_454,115-65-2240,1,5.99
709,Incident_454,115-65-1471,1,9.99
710,Incident_454,020-11-3335,1,5.79
711,Incident_454,012-43-2071,1,10
712,Incident_454,012-25-2253,2,6.89
713,Incident_454,080-49-1810,1,12.99
714,Incident_454,012-31-5249,1,20
715,Incident_454,070-66-5038,1,0.83
716,Incident_454,068-08-1328,1,2.49
717,Incident_454,002-11-4958,1,12.5
718,Incident_217,059-49-5232,1,7
719,Incident_217,059-49-3436,1,7
720,Incident_217,059-49-5500,1,5
721,Incident_217,059-49-5044,1,6
722,Incident_364,059-49-4637,1,4.9
723,Incident_364,059-49-5222,1,6
724,Incident_364,097-49-0006,1,18
725,Incident_364,097-49-1362,1,18
726,Incident_364,037-11-7764,1,24.99
727,Incident_364,037-11-5874,1,24.99
728,Incident_364,012-31-3420,1,19.99
729,Incident_364,019-27-7730,1,1
730,Incident_364,019-27-7439,1,1
731,Incident_367,001-31-1466,1,12.99
732,Incident_367,001-31-5250,1,12.99
733,Incident_367,001-48-0400,1,14.99
734,Incident_367,059-49-4715,1,2.5
735,Incident_367,059-49-0995,1,3.5
736,Incident_367,059-49-3126,1,5
737,Incident_367,059-49-1611,1,5
738,Incident_367,059-49-6349,1,3.5
739,Incident_367,059-49-1782,1,4.9
740,Incident_367,059-49-2673,1,6
741,Incident_367,059-49-3356,1,6
742,Incident_367,059-49-2874,1,5
743,Incident_367,059-49-1437,1,2.5
744,Incident_367,059-49-4725,1,5
745,Incident_367,059-49-4272,1,6
746,Incident_367,018-65-3130,1,4.59
747,Incident_367,002-49-7100,1,6.99
748,Incident_367,002-49-5791,1,6.99
749,Incident_367,002-49-3625,1,31.99
750,Incident_367,002-49-0043,1,3.49
751,Incident_367,002-49-0025,1,6.99
752,Incident_367,089-31-2986,1,5.29
753,Incident_367,019-55-0022,1,5
754,Incident_367,002-51-4864,1,16
755,Incident_367,002-51-5450,1,16
756,Incident_399,031-65-3379,1,32
757,Incident_399,031-45-0508,1,30
758,Incident_399,021-40-5186,1,19.99
759,Incident_399,057-24-0314,1,19.99
760,Incident_106,003-49-2720,1,29.99
761,Incident_106,003-33-6840,1,22
762,Incident_106,003-33-7819,1,22
763,Incident_106,003-33-4008,1,22
764,Incident_106,003-33-6767,1,22
765,Incident_106,044-51-0353,1,15
766,Incident_106,019-11-1586,1,5
767,Incident_106,019-55-2692,1,3
768,Incident_106,019-55-1456,1,3
769,Incident_106,002-31-2562,1,5
770,Incident_106,002-51-0078,1,12
771,Incident_106,002-48-0605,1,15
772,Incident_106,002-48-1557,1,18
773,Incident_106,002-48-0545,1,22
774,Incident_106,002-11-0319,1,12
775,Incident_106,002-11-4075,1,12
776,Incident_334,003-33-6767,1,22
777,Incident_334,044-51-0353,1,15
778,Incident_334,054-65-0929,1,32.99
779,Incident_334,054-05-0060,1,32.99
780,Incident_334,014-65-0064,1,8.99
781,Incident_334,014-45-1463,1,21
782,Incident_334,014-45-6535,1,9.99
783,Incident_334,014-45-1526,1,11.99
784,Incident_334,014-24-6013,1,10.99
785,Incident_334,014-64-2508,1,8.99
786,Incident_334,083-51-1216,1,15
787,Incident_334,013-51-0127,1,8
788,Incident_334,013-35-6359,1,9.99
789,Incident_334,013-35-4312,1,19.99
790,Incident_334,013-35-5697,1,19.99
791,Incident_334,013-35-1264,1,14.99
792,Incident_334,019-11-1586,1,5
793,Incident_334,002-31-2562,1,5
794,Incident_334,002-48-1557,1,18
795,Incident_260,,0,0
796,Incident_183,086-11-4172,1,17.99
797,Incident_183,021-31-4288,1,10
798,Incident_183,021-31-1884,1,10
799,Incident_183,044-31-5444,1,8
800,Incident_183,044-31-0473,2,6
801,Incident_183,044-31-0189,1,8
802,Incident_183,037-45-3067,1,35
803,Incident_183,030-51-6730,1,6
804,Incident_183,030-51-7792,1,6
805,Incident_183,046-66-3266,1,8.99
806,Incident_183,046-66-7354,1,12.99
807,Incident_183,052-43-8940,1,6.99
808,Incident_183,018-65-7715,1,9.65
809,Incident_183,018-43-2422,3,1.29
810,Incident_183,021-24-0888,1,349.99
811,Incident_183,011-43-1474,1,27.99
812,Incident_183,094-51-6213,1,23
813,Incident_183,095-24-5493,1,4.99
814,Incident_183,095-24-2240,1,3.99
815,Incident_183,018-31-1582,3,0.99
816,Incident_183,056-65-7186,1,17
817,Incident_183,056-65-4757,1,17
818,Incident_183,056-45-0251,1,6.99
819,Incident_183,056-45-3396,1,6.99
820,Incident_183,007-31-6852,1,449.99
821,Incident_183,028-66-2941,1,10
822,Incident_183,028-66-5092,1,10
823,Incident_183,028-66-2019,1,10
824,Incident_183,028-66-4930,1,10
825,Incident_183,028-48-0260,2,15
826,Incident_183,028-48-1332,1,15
827,Incident_183,028-45-1927,1,15
828,Incident_183,028-45-1180,1,15
829,Incident_183,028-45-2408,1,15
830,Incident_183,028-45-3645,1,15
831,Incident_246,054-65-7715,1,29.99
832,Incident_246,054-65-3984,1,29.99
833,Incident_171,014-31-3856,1,9.99
834,Incident_171,014-66-9400,1,11.99
835,Incident_171,014-24-6522,1,10.99
836,Incident_171,014-11-3138,1,9.99
837,Incident_171,014-64-7559,1,9.99
838,Incident_171,014-64-1605,1,11.99
839,Incident_171,014-64-5717,1,9.99
840,Incident_171,014-42-7754,1,8
841,Incident_171,014-42-6772,1,15
842,Incident_171,014-42-0749,1,8
843,Incident_171,014-42-0008,1,15
844,Incident_171,014-42-0004,1,15
845,Incident_265,021-51-7008,1,34.99
846,Incident_265,021-51-0265,1,11.99
847,Incident_004,115-31-1472,1,5.29
848,Incident_004,115-31-0248,1,21.99
849,Incident_004,083-51-0746,1,15
850,Incident_004,013-35-0489,1,12.99
851,Incident_004,013-25-4598,1,20
852,Incident_004,013-25-0054,1,20
853,Incident_004,013-25-1667,2,20
854,Incident_216,037-25-4369,2,10.5
855,Incident_216,054-05-0893,2,32.99
856,Incident_216,054-39-7781,1,24.99
857,Incident_216,054-39-6312,1,24.99
858,Incident_216,054-39-2748,1,24.99
859,Incident_216,054-39-4159,1,24.99
860,Incident_216,054-39-2764,1,24.99
861,Incident_216,054-42-5917,1,29.99
862,Incident_216,014-07-8890,1,28
863,Incident_216,014-07-2986,1,28
864,Incident_216,014-07-5832,1,33
865,Incident_216,011-66-8500,1,19.99
866,Incident_216,023-31-0002,1,32.99
867,Incident_216,023-31-1734,1,169.99
868,Incident_216,022-25-4185,1,79
869,Incident_216,035-65-0136,1,30
870,Incident_216,035-63-5519,1,35
871,Incident_216,001-11-5647,1,12.99
872,Incident_216,001-11-6712,1,29.99
873,Incident_216,103-48-7340,1,160
874,Incident_216,037-31-4792,1,24.99
875,Incident_347,001-31-6888,1,12.99
876,Incident_347,001-51-1932,1,16.99
877,Incident_347,001-51-1641,1,14.99
878,Incident_347,001-51-4124,1,19.99
879,Incident_347,001-48-0044,1,16.99
880,Incident_347,001-48-1482,1,16.99
881,Incident_347,001-48-3490,1,14.99
882,Incident_347,001-48-2839,1,14.99
883,Incident_347,025-64-1267,1,5
884,Incident_347,014-31-5050,1,8.99
885,Incident_347,014-31-5458,1,13.49
886,Incident_347,014-65-3792,2,7.99
887,Incident_347,014-65-2621,1,15.99
888,Incident_347,014-65-4522,1,8.79
889,Incident_347,014-24-4826,1,10.99
890,Incident_347,014-43-1267,1,10.19
891,Incident_347,014-64-1296,3,8.99
892,Incident_347,014-05-0037,1,25
893,Incident_347,014-05-7208,1,20
894,Incident_347,014-05-3102,1,6
895,Incident_347,014-05-2747,1,12
896,Incident_347,014-05-1256,1,20
897,Incident_347,014-07-0367,1,6
898,Incident_347,014-63-2378,1,9
899,Incident_347,014-42-2027,1,10
900,Incident_347,014-42-2692,1,8
901,Incident_347,014-42-4009,1,15
902,Incident_347,014-42-0008,1,15
903,Incident_347,007-51-5132,1,19.99
904,Incident_347,007-65-8032,1,15.39
905,Incident_347,007-65-0985,1,10.79
906,Incident_392,001-11-2908,1,9.99
907,Incident_392,001-11-0893,1,9.99
908,Incident_005,023-31-5791,1,79.99
909,Incident_005,021-24-0888,1,349.99
910,Incident_005,012-25-4962,1,24.99
911,Incident_005,042-66-2987,1,35.99
912,Incident_322,037-65-8400,1,18.99
913,Incident_322,054-39-8590,1,27.99
914,Incident_322,009-43-7247,1,5.99
915,Incident_116,001-11-2554,1,12.99
916,Incident_116,007-07-6038,1,20
917,Incident_116,007-07-7055,1,15
918,Incident_116,007-07-2372,1,18
919,Incident_116,007-07-3364,1,18
920,Incident_116,007-07-3638,1,18
921,Incident_116,007-07-5312,1,20
922,Incident_305,021-31-3338,1,10
923,Incident_305,044-31-6605,1,8
924,Incident_305,044-31-0003,1,6
925,Incident_305,044-31-0180,1,6
926,Incident_305,037-43-1769,1,22
927,Incident_305,054-05-0669,1,32.99
928,Incident_305,014-25-2961,1,6
929,Incident_305,022-24-1984,1,29.99
930,Incident_305,042-71-5565,1,19.99
931,Incident_305,042-71-4419,1,19.99
932,Incident_305,042-71-0882,2,79.98
933,Incident_305,042-71-7486,1,19.99
934,Incident_305,042-71-6548,1,19.99
935,Incident_305,042-71-3913,1,19.99
936,Incident_305,042-71-3545,1,19.99
937,Incident_305,042-71-2030,2,119.98
938,Incident_305,042-36-3236,1,29.99
939,Incident_305,042-36-8967,4,119.98
940,Incident_305,042-20-5497,2,119.98
941,Incident_305,042-57-3145,3,59.98
942,Incident_305,042-60-3968,2,69.99
943,Incident_305,057-35-1728,1,25
944,Incident_159,037-31-0261,1,35
945,Incident_159,054-65-8685,1,32.99
946,Incident_159,011-64-6299,1,19.99
947,Incident_159,021-30-3490,1,17.99
948,Incident_159,002-49-2322,2,14.99
949,Incident_159,002-49-1058,20,4.99
950,Incident_159,012-31-3933,1,44.99
951,Incident_017,059-49-2869,1,5
952,Incident_017,059-49-9242,1,5
953,Incident_017,059-49-3269,1,5
954,Incident_017,059-49-5262,1,5
955,Incident_017,059-49-2160,1,6
956,Incident_017,059-49-3891,1,6
957,Incident_017,059-49-4081,1,6
958,Incident_017,059-49-3802,1,5
959,Incident_017,059-49-3183,1,6
960,Incident_017,059-49-3787,1,7
961,Incident_017,059-49-4031,1,7
962,Incident_017,037-31-0011,1,35
963,Incident_017,037-24-9528,1,15
964,Incident_017,023-07-5768,2,54.99
965,Incident_017,013-25-3932,1,19.99
966,Incident_338,,0,0
967,Incident_386,,0,0
968,Incident_380,021-51-8965,1,24.99
969,Incident_380,021-51-2839,1,12.99
970,Incident_380,021-51-6334,1,7.99
971,Incident_269,001-31-3540,1,9.99
972,Incident_269,021-43-4829,1,30
973,Incident_269,003-33-2865,1,32
974,Incident_269,044-31-2672,1,10
975,Incident_269,044-51-0337,1,15
976,Incident_269,002-31-5881,1,10
977,Incident_269,002-51-7935,1,10
978,Incident_269,002-51-3034,1,10
979,Incident_269,002-51-6197,1,10
980,Incident_269,002-66-1355,1,28
981,Incident_269,002-66-2889,1,28
982,Incident_269,002-05-2994,1,22
983,Incident_121,001-31-5385,1,9.99
984,Incident_121,001-31-3928,1,12.99
985,Incident_121,001-31-1282,1,12.99
986,Incident_121,013-25-3537,1,15.99
987,Incident_121,013-25-2454,1,16
988,Incident_429,042-71-0882,1,39.99
989,Incident_429,042-71-7486,1,19.99
990,Incident_429,042-71-2662,1,59.99
991,Incident_429,042-71-0684,1,59.99
992,Incident_429,042-71-2030,1,59.99
993,Incident_429,042-36-8967,1,59.99
994,Incident_429,057-35-3928,1,28
995,Incident_429,057-35-6297,1,25
996,Incident_429,057-24-1634,1,16
997,Incident_429,057-24-5275,1,16
998,Incident_429,057-64-0887,1,16
999,Incident_429,008-65-5379,1,28
1000,Incident_044,052-66-2642,1,12.99
1001,Incident_044,052-66-0345,1,12.99
1002,Incident_044,052-66-3730,1,12.99
1003,Incident_044,052-66-4173,1,12.99
1004,Incident_044,052-66-4303,1,12.99
1005,Incident_044,052-66-1794,1,12.99
1006,Incident_044,052-66-3813,1,12.99
1007,Incident_044,052-66-3302,1,12.99
1008,Incident_044,052-45-0277,1,26.99
1009,Incident_044,052-45-5052,1,26.99
1010,Incident_044,052-45-6290,1,26.99
1011,Incident_316,003-33-6840,1,22
1012,Incident_316,014-24-1069,1,7.99
1013,Incident_316,089-25-1027,1,9.59
1014,Incident_316,089-25-8398,1,9.59
1015,Incident_394,044-31-2560,1,6
1016,Incident_394,044-66-1344,1,29
1017,Incident_394,044-43-2977,1,17.6
1018,Incident_394,044-05-0232,1,25
1019,Incident_394,097-05-7081,1,22
1020,Incident_394,031-65-3880,1,18
1021,Incident_394,054-05-2063,1,32.99
1022,Incident_394,054-05-3160,1,32.99
1023,Incident_394,054-05-0325,1,32.99
1024,Incident_394,052-66-0562,1,12.99
1025,Incident_394,042-71-4419,1,19.99
1026,Incident_394,042-36-3236,1,29.99
1027,Incident_394,042-36-1101,1,29.99
1028,Incident_394,042-36-1858,2,39.98
1029,Incident_394,042-36-5053,1,29.99
1030,Incident_394,042-20-2549,1,19.99
1031,Incident_394,042-57-3145,4,89.97
1032,Incident_394,042-60-3426,1,19.99
1033,Incident_394,042-60-2656,1,39.99
1034,Incident_394,042-60-3948,2,39.99
1035,Incident_394,042-60-2019,1,59.99
1036,Incident_394,042-60-1480,1,69.99
1037,Incident_394,042-60-4994,1,69.99
1038,Incident_394,042-60-0527,1,69.99
1039,Incident_394,042-60-5050,2,39.99
1040,Incident_394,042-60-5416,1,54.99
1041,Incident_235,003-66-0376,1,36
1042,Incident_235,003-33-7443,1,22
1043,Incident_235,037-31-1123,1,36
1044,Incident_235,031-05-2319,1,24
1045,Incident_235,014-63-2774,1,22
1046,Incident_235,066-31-1301,1,99.99
1047,Incident_235,020-48-5087,1,4
1048,Incident_235,002-49-0919,4,54.99
1049,Incident_235,002-49-0032,2,44.99
1050,Incident_235,062-51-0689,1,11
1051,Incident_235,062-65-1385,1,9
1052,Incident_235,062-48-7073,1,4.99
1053,Incident_235,062-43-5443,1,14
1054,Incident_235,062-43-0088,1,12
1055,Incident_235,062-43-0476,1,14
1056,Incident_235,062-43-0284,1,14
1057,Incident_235,050-66-7649,1,14
1058,Incident_235,050-66-3081,1,16
1059,Incident_325,031-35-4887,1,34
1060,Incident_325,014-02-3524,1,24.99
1061,Incident_325,002-49-0534,1,24.99
1062,Incident_325,002-49-1255,1,29.99
1063,Incident_325,002-49-0343,1,24.99
1064,Incident_325,002-49-0238,2,19.99
1065,Incident_162,042-15-2204,1,559.99
1066,Incident_163,086-31-8329,1,9.99
1067,Incident_163,086-31-0414,1,20.49
1068,Incident_163,086-11-0468,2,15.99
1069,Incident_163,021-31-5592,1,10
1070,Incident_163,021-31-0086,1,10
1071,Incident_163,001-11-1302,1,16.99
1072,Incident_163,018-31-1582,1,0.99
1073,Incident_020,010-31-0608,1,2
1074,Incident_020,083-51-2822,1,17
1075,Incident_020,019-51-6484,1,5
1076,Incident_020,019-51-7094,1,5
1077,Incident_020,019-51-3008,1,5
1078,Incident_020,019-11-1586,1,5
1079,Incident_020,019-46-0833,1,5
1080,Incident_020,002-43-6498,1,22.4
1081,Incident_259,009-35-1096,1,18.99
1082,Incident_259,002-49-0534,1,24.99
1083,Incident_259,002-49-1143,1,34.99
1084,Incident_259,002-49-0406,1,29.99
1085,Incident_259,002-49-0311,1,49.99
1086,Incident_259,002-49-0100,1,24.99
1087,Incident_081,,0,0
1088,Incident_453,053-48-6861,1,16.29
1089,Incident_453,053-11-9390,1,19.99
1090,Incident_453,002-51-0711,1,30
1091,Incident_453,014-66-2235,1,8.49
1092,Incident_453,014-11-8548,1,7.99
1093,Incident_453,005-62-1905,1,14.95
1094,Incident_453,007-51-0288,1,15.99
1095,Incident_453,007-45-5039,1,15.99
1096,Incident_453,007-45-7828,1,2.69
1097,Incident_453,007-45-0803,1,7.99
1098,Incident_453,007-29-5242,1,10
1099,Incident_453,007-29-4783,1,11.59
1100,Incident_453,007-29-2281,1,11.59
1101,Incident_453,007-29-1007,1,4
1102,Incident_453,007-29-0993,1,15
1103,Incident_453,012-25-3426,1,27.99
1104,Incident_453,022-25-5148,1,19.99
1105,Incident_453,111-66-2320,1,25
1106,Incident_453,012-43-2797,1,8.99
1107,Incident_453,070-51-9528,1,5.99
1108,Incident_453,070-51-5943,1,5.19
1109,Incident_453,070-35-0432,1,17.99
1110,Incident_453,018-31-1582,1,0.99
1111,Incident_453,007-65-8432,1,17.49
1112,Incident_453,002-65-0544,1,18
1113,Incident_453,002-43-8135,1,35
1114,Incident_101,052-66-0345,1,12.99
1115,Incident_101,052-66-4015,1,12.99
1116,Incident_101,052-66-4173,1,12.99
1117,Incident_101,052-66-4338,1,3.89
1118,Incident_101,052-66-0545,1,12.99
1119,Incident_101,009-43-3721,1,12.99
1120,Incident_101,042-57-3145,1,29.99
1121,Incident_101,022-66-7893,1,24.99
1122,Incident_101,022-66-0186,1,12.99
1123,Incident_136,001-11-0396,1,9.99
1124,Incident_136,042-31-4115,1,69.99
1125,Incident_136,042-07-0595,1,19.99
1126,Incident_019,,0,0
1127,Incident_369,031-43-3850,1,48
1128,Incident_369,054-05-1461,1,32.99
1129,Incident_369,014-02-0620,1,24.99
1130,Incident_024,,0,0
1131,Incident_112,037-45-0505,1,45
1132,Incident_112,012-09-5109,2,15.99
1133,Incident_112,013-35-0111,1,9.99
1134,Incident_112,013-64-2009,1,9.99
1135,Incident_112,019-63-4140,1,3
1136,Incident_049,086-35-0589,1,99.99
1137,Incident_049,054-65-3192,1,32.99
1138,Incident_049,023-35-1267,1,99.99
1139,Incident_049,023-64-5990,1,19.99
1140,Incident_049,023-64-3455,1,21.99
1141,Incident_049,009-64-7270,1,89.99
1142,Incident_049,009-64-5303,1,69.99
1143,Incident_288,053-45-1607,1,7.49
1144,Incident_288,053-45-1473,1,3.99
1145,Incident_288,053-24-0259,1,12.99
1146,Incident_288,053-11-5703,1,13.29
1147,Incident_288,021-31-2114,1,10
1148,Incident_288,044-31-2278,1,8
1149,Incident_288,044-31-3128,1,8
1150,Incident_288,044-31-0241,1,8
1151,Incident_288,014-25-3210,1,6
1152,Incident_288,014-25-0977,1,6
1153,Incident_288,014-25-2961,1,6
1154,Incident_288,052-45-8049,1,4.29
1155,Incident_288,052-45-8028,1,4.29
1156,Incident_288,052-64-6721,1,12.99
1157,Incident_288,018-51-2461,1,3.69
1158,Incident_288,023-31-1639,1,20.99
1159,Incident_288,020-48-8161,1,4.69
1160,Incident_288,021-66-7987,1,8.99
1161,Incident_288,021-66-2019,1,8.99
1162,Incident_288,012-66-7381,1,3.19
1163,Incident_288,002-64-1307,1,14.99
1164,Incident_288,057-35-4946,1,1.79
1165,Incident_313,021-51-3145,1,7.99
1166,Incident_313,021-51-0265,1,11.99
1167,Incident_313,012-35-0078,1,5.99
1168,Incident_313,012-66-1241,1,3.89
1169,Incident_255,097-49-2559,1,15
1170,Incident_255,097-49-0075,1,15
1171,Incident_255,097-49-1351,1,15
1172,Incident_255,097-49-1264,1,18
1173,Incident_255,025-64-4373,1,7
1174,Incident_255,031-51-0288,1,7.8
1175,Incident_255,035-07-6186,1,20
1176,Incident_255,057-09-5736,1,9
1177,Incident_255,007-24-5110,1,20
1178,Incident_255,007-07-6646,1,18
1179,Incident_255,007-07-2980,1,18
1180,Incident_255,008-66-6477,1,14.99
1181,Incident_255,002-31-3414,1,10
1182,Incident_255,002-31-4636,1,10
1183,Incident_255,002-31-1037,1,3
1184,Incident_117,037-51-8314,1,23
1185,Incident_117,054-05-0064,1,32.99
1186,Incident_117,011-45-0907,1,6.89
1187,Incident_117,052-64-3334,1,229.99
1188,Incident_117,020-11-4040,1,4.39
1189,Incident_117,037-48-7113,1,34.99
1190,Incident_157,018-65-0368,1,1.29
1191,Incident_157,018-65-2220,1,1.29
1192,Incident_157,020-48-5109,1,4.5
1193,Incident_157,100-63-9029,1,2.29
1194,Incident_456,014-45-7634,1,2.99
1195,Incident_456,014-45-1030,1,1.99
1196,Incident_456,014-24-2461,1,9.99
1197,Incident_456,018-11-5764,1,4.99
1198,Incident_456,012-25-3426,1,27.99
1199,Incident_456,002-65-2410,1,9.99
1200,Incident_456,002-65-0056,2,16.98
1201,Incident_456,002-48-5922,1,22.99
1202,Incident_456,002-48-3668,1,99.99
1203,Incident_456,057-24-4809,1,4.89
1204,Incident_456,008-24-3694,1,14.99
1205,Incident_061,021-65-6852,1,12.99
1206,Incident_069,002-49-1421,3,14.99
1207,Incident_069,002-49-1343,2,5.99
1208,Incident_317,086-35-5039,1,59.99
1209,Incident_317,086-35-9441,1,49.99
1210,Incident_317,086-35-1259,1,29.99
1211,Incident_317,086-24-0364,1,29.99
1212,Incident_317,052-35-8500,1,14.99
1213,Incident_317,021-24-6775,1,279.99
1214,Incident_317,002-07-0781,1,27.99
1215,Incident_289,018-11-1736,1,3.49
1216,Incident_289,002-49-5818,10,17.98
1217,Incident_289,002-49-0158,3,9.99
1218,Incident_289,002-49-0678,5,9.99
1219,Incident_332,069-11-2314,1,6.59
1220,Incident_332,069-43-0025,1,25.99
1221,Incident_332,069-64-4030,1,2.69
1222,Incident_332,039-65-0957,1,9.99
1223,Incident_332,039-65-0837,1,7.49
1224,Incident_332,039-66-1730,2,5.09
1225,Incident_332,039-66-6057,1,4.99
1226,Incident_332,039-48-5240,1,10.99
1227,Incident_332,039-48-1433,1,3.07
1228,Incident_332,039-48-0127,1,5.99
1229,Incident_332,046-24-7835,1,3
1230,Incident_449,014-63-3433,2,48
1231,Incident_449,002-49-1421,1,14.99
1232,Incident_449,002-49-3677,1,6.99
1233,Incident_449,002-49-0103,1,24.99
1234,Incident_449,002-49-0003,1,5.99
1235,Incident_449,002-49-0006,1,29.99
1236,Incident_450,054-05-4798,1,25
1237,Incident_450,014-02-0620,1,24.99
1238,Incident_253,039-66-0628,1,42.49
1239,Incident_435,,0,0
1240,Incident_435,010-51-4673,1,11
1241,Incident_435,001-31-6490,1,12.99
1242,Incident_435,086-24-1804,1,49.99
1243,Incident_435,014-38-8430,1,44.98
1244,Incident_435,014-38-0744,1,26.99
1245,Incident_435,003-43-3659,1,24
1246,Incident_435,059-43-2410,1,12.99
1247,Incident_435,059-64-8697,1,15
1248,Incident_435,097-48-6757,1,15.99
1249,Incident_435,025-66-2209,1,8.99
1250,Incident_435,025-45-2368,1,28
1251,Incident_435,049-09-0628,1,19.99
1252,Incident_435,014-63-2752,1,28
1253,Incident_435,052-66-1634,1,6.49
1254,Incident_435,052-45-6528,1,15.99
1255,Incident_435,052-64-0561,1,59.99
1256,Incident_435,018-65-8627,1,5.99
1257,Incident_435,018-65-4921,1,3.99
1258,Incident_435,018-65-8323,1,5.79
1259,Incident_435,018-65-1015,1,3.59
1260,Incident_435,018-65-3885,1,3.29
1261,Incident_435,018-11-6792,2,1.89
1262,Incident_435,018-43-6852,2,2.99
1263,Incident_435,020-11-1419,1,4.49
1264,Incident_435,039-66-1520,1,89.99
1265,Incident_435,007-51-3319,1,8
1266,Incident_435,007-51-0265,2,36.99
1267,Incident_435,007-29-8809,1,20.99
